"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_error_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","AttackType"
0,0,0,0,0.0019,0.00308,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.012,0,0,0,0,0.1,0,0.025,0.114,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00316,0.00955,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.018,0.018,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00332,0.01451,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.008,0,0,0,0,0.1,0,0.025,0.005,0.255,0.1,0,0.02,0.005,0,0,0,0,"Normal"
0,0,0.01,0,0.03005,0.00326,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.07,0.236,0.093,0.003,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.0024,0.0235,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.0031,0.23714,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.007,0,0,0,0,0.1,0,0.029,0.023,0.255,0.1,0,0.004,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00205,0.00642,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.027,0.03,0,0,0,0,0.1,0,0.01,0.028,0.255,0.1,0,0.004,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00367,0.00388,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0.009,0.009,0,0,0.1,0,0,0.255,0.255,0.1,0,0.001,0,0,0,0,0,"Normal"
0,0,0,0,0.00342,0.01705,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.012,0.255,0.1,0,0.008,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00298,0.43529,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.015,0,0,0,0,0.1,0,0.013,0.065,0.255,0.1,0,0.002,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00175,0.1154,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0.01,0,0.01118,0.00279,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0,0,0,0,0.05,0.1,0,0.221,0.157,0.071,0.002,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00233,0.00329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.008,0.008,0.1,0,0.012,0,0,0,0,0,"Normal"
0,0,0,0,0.00215,0.01268,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.027,0.03,0,0,0,0,0.1,0,0.013,0.107,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00162,0.14347,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.003,0.255,0.1,0,0.033,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00203,0.0031,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.083,0,0.001,0,0,0.1,0,0.01,0.255,0.255,0.1,0,0,0,0,0,0.001,0.001,"Normal"
0,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.015,0,0,0,0,0.1,0,0.013,0.255,0.241,0.095,0.001,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00225,0.00522,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.012,0.255,0.1,0,0.008,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00238,0.02698,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.241,0.095,0.002,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00301,0.03222,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.251,0.098,0.001,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00243,0.00517,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.022,0,0,0,0,0.1,0,0.014,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00447,0.00384,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.003,0.255,0.1,0,0.033,0.007,0,0.001,0,0,"Normal"
0,0,0,0,0.00187,0.20002,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00219,0.01886,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.018,0.018,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00329,0.02825,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00044,0.00115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.026,0,0,0,0,0.1,0,0.015,0.255,0.251,0.098,0.001,0.001,0,0,0,0,0,"Normal"
0,0,0,0,0.00335,0.00311,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.028,0,0,0,0,0.1,0,0.018,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00248,0.12922,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0,0,0.1,0,0.05,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00199,0.01376,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0.1,0,0,0.15,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00263,0.38988,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.145,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.003,0.04408,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.008,0,0,0,0,0.1,0,0.025,0.008,0.255,0.1,0,0.012,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00333,0.01581,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.026,0.255,0.1,0,0.004,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00198,0.02262,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.046,0.255,0.1,0,0.002,0.006,0,0,0,0,"Normal"
0,0,0.14,0,0.00637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.01,0,0,0,0,0.1,0,0.02,0.069,0.083,0.048,0.006,0.048,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00228,0.02079,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.033,0.255,0.1,0,0.003,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00262,0.0356,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.019,0,0,0,0,0.1,0,0.011,0.071,0.255,0.1,0,0.001,0.005,0,0.001,0,0,"Normal"
0,0,0,0,0.00307,0.00259,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.161,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00245,0.09704,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.114,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00261,0.03726,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.007,0,0,0,0,0.1,0,0.057,0.255,0.253,0.099,0.001,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00206,0.01269,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.006,0.255,0.1,0,0.017,0.002,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00044,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.073,0,0,0,0,0.1,0,0.003,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.0031,0.00834,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.009,0,0,0,0,0.1,0,0.022,0.139,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00264,0.00762,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.027,0,0,0,0,0.1,0,0.007,0.032,0.255,0.1,0,0.003,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00223,0.01425,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.022,0,0,0,0,0.1,0,0.014,0.117,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00224,0.02273,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.005,0.005,0,0,0.1,0,0,0.021,0.255,0.1,0,0.005,0.004,0.005,0.001,0,0,"Normal"
0,0,0,0,0.00215,0.00573,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.011,0,0,0,0,0.1,0,0.027,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00311,0.08711,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.132,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00295,0.0096,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.001,0.255,0.1,0,0.1,0.004,0,0,0,0,"Normal"
0,0,0.01,0,0.03329,0.00391,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.112,0.22,0.074,0.004,0.001,0.001,0.017,0,0,0,"Normal"
0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.1,0.1,0.1,0,0,0.024,0.128,0.1,0,0.004,0.002,0,0,0.1,0.1,"Normal"
0,0,0,0,0.00291,0.00421,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.018,0,0,0,0,0.1,0,0.028,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00315,0.01281,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.031,0.031,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00195,0.07622,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.067,0.001,0.255,0.1,0,0.1,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00322,0.15153,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.025,0.255,0.1,0,0.004,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00194,0.10992,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.012,0.255,0.1,0,0.008,0.002,0,0,0,0,"Normal"
0.0015,0,0.01,0,0.02499,0.00327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.168,0.095,0.057,0.002,0.001,0,0,0,0,0,"Normal"
0,0,0,0,0.00299,0.4409,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.043,0.044,0,0,0,0,0.1,0,0.005,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00239,0.03222,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.254,0.1,0.001,0,0,0,0,0,0,"Normal"
0,0,0,0,0.0021,0.01483,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.015,0.016,0,0,0,0,0.1,0,0.012,0.133,0.255,0.1,0,0.001,0.005,0,0,0,0,"Normal"
0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0.1,0.1,0.1,0,0.1,0.02,0.255,0.1,0,0.005,0.013,0,0,0.1,0.1,"Normal"
0,0,0,0,0.00293,0.02402,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.003,0.255,0.1,0,0.033,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00303,0.06334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.122,0.255,0.1,0,0.001,0.001,0,0,0.001,0,"Normal"
0,0,0,0,0.00211,0.0043,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.024,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.1,0.1,0.1,0,0,0.007,0.255,0.1,0,0.014,0.01,0,0,0.1,0.08,"Normal"
0.0001,0,0.01,0,0.03005,0.00339,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.255,0.172,0.067,0.002,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00319,0.01359,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.015,0,0,0,0,0.1,0,0.013,0.14,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00308,0.01907,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.03,0.031,0,0,0,0,0.1,0,0.006,0.064,0.255,0.1,0,0.002,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00316,0.00626,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00235,0.01994,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00045,0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00353,0.01809,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.038,0,0,0,0,0.1,0,0.018,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.0021,0.03615,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.019,0.119,0.1,0,0.005,0.008,0,0.001,0,0,"Normal"
0,0,0,0,0.00262,0.01694,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0.1,0,0,0.248,0.255,0.1,0,0,0.001,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.017,0,0,0,0,0.1,0,0.018,0.14,0.135,0.096,0.002,0.001,0,0,0,0,0,"Normal"
0,0,0,0,0.00209,0.01736,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.015,0,0,0,0,0.1,0,0.013,0.008,0.255,0.1,0,0.012,0.006,0,0,0,0,"Normal"
0,0,0,0,0.00219,0.00765,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.024,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00353,0.01218,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.187,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00202,0.01001,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0,0,0,0,0.1,0,0,0.035,0.255,0.1,0,0.003,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00301,0.00771,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.018,0.018,0,0,0,0,0.1,0,0,0.079,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00234,0.04137,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.024,0.024,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.015,0.041,0.02,0.02,0.02,0.007,0,0,0,0,"Normal"
0,0,0,0,0.00196,0.04929,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0.14,0,0.00854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.048,0.078,0.017,0.008,0.017,0.003,0,0,0.002,0,"Normal"
0,0,0,0,0.00201,0.01031,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.007,0.255,0.1,0,0.014,0.004,0,0,0,0,"Normal"
0,0,0.14,0,0.00641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.077,0.039,0.022,0.005,0.022,0.005,0,0,0,0,"Normal"
0,0,0,0,0.00237,0.02625,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.067,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00247,0.04091,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.072,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00281,0.00694,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.011,0,0,0,0,0.1,0,0.018,0.255,0.255,0.1,0,0,0,0,0,0.001,0.001,"Normal"
0,0,0,0,0.00219,0.00356,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.024,0.024,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00281,0.01976,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.018,0,0.006,0,0,0.1,0,0.039,0.034,0.255,0.1,0,0.003,0.005,0,0,0.003,0.001,"Normal"
0,0,0.01,0,0.13726,0.01857,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.035,0.113,0.071,0.009,0.003,0.002,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00033,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.006,0,0,0,0,0.1,0,0.05,0.02,0.09,0.1,0,0.1,0.002,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0,0,0,0,0.1,0,0.08,0.003,0.001,0.033,0.1,0.033,0,0,0,0,0,"Normal"
0,0,0,0,0.00235,0.04637,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.046,0.255,0.1,0,0.002,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00339,0.02119,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.139,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00222,0.0137,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.014,0.255,0.1,0,0.007,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00208,0.00431,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0.1,0,0,0.065,0.255,0.1,0,0.002,0.005,0.002,0.001,0,0,"Normal"
0,0,0,0,0.00193,0.10914,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0,0,0,0,0.1,0,0.06,0.084,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
0,0,0,0,0.0021,0.04075,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.014,0,0,0,0,0.1,0,0.014,0.119,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00232,0.04139,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.236,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.0033,0.0031,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00344,0.13056,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.026,0,0,0,0,0.1,0,0.012,0.025,0.255,0.1,0,0.004,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00351,0.11485,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.022,0.022,0,0,0,0,0.1,0,0,0.222,0.255,0.1,0,0,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00278,0.00365,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.045,0.255,0.1,0,0.002,0.005,0,0,0,0,"Normal"
0,0,0,0,0.00313,0.03976,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.067,0.02,0.255,0.1,0,0.005,0.009,0,0,0,0,"Normal"
0,0,0,0,0.00303,0.02617,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.016,0.255,0.1,0,0.006,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00149,0.0253,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.006,0.255,0.1,0,0.017,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00221,0.11985,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.02,0,0,0,0,0.1,0,0.015,0.028,0.255,0.1,0,0.004,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00319,0.00284,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0.001,0.001,0,0,"Normal"
0,0,0,0,0.00206,0.01718,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.011,0,0,0,0,0.1,0,0.018,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00175,0.04154,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.146,0.255,0.1,0,0.001,0.002,0.001,0,0,0,"Normal"
0.0001,0,0.01,0,0.01529,0.00374,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.044,0.156,0.052,0.007,0.002,0.001,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00045,0.00128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.104,0,0,0,0,0.1,0,0.002,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0.0001,0,0.01,0,0.01477,0.00331,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.107,0.18,0.086,0.004,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.0022,0.00351,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.074,0.166,0.1,0,0.001,0.003,0,0.001,0,0,"Normal"
0,0,0,0,0.00224,0.00347,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.014,0.255,0.1,0,0.007,0.008,0,0,0,0,"Normal"
0,0,0,0,0.00235,0.03211,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.075,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0.14,0,0.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.028,0.011,0.002,0.011,0,0,0,0,0,"Normal"
0,0,0.14,0,0.0147,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.016,0.055,0.088,0.012,0.088,0.005,0,0,0,0,"Normal"
0,0,0,0,0.00288,0.00575,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.006,0,0,0,0,0.1,0,0.05,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00259,0.06891,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.098,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
